CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,MEDIO DE ENLACE,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD
15,BOYACÁ,OCCIDENTE,"15,442",MARIPÍ,"315,442,000,264",I.E. JORGE ELIECER GAITAN,"215,442,000,456",ESC SAN ANTONIO BAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.589396041,-73.99208368
15,BOYACÁ,OCCIDENTE,"15,442",MARIPÍ,"315,442,000,264",I.E. JORGE ELIECER GAITAN,"215,442,000,201",ESC TAPIAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.595868175,-74.0144982
15,BOYACÁ,OCCIDENTE,"15,442",MARIPÍ,"215,442,000,057",I.E. LA CABAÑA,"215,442,000,049",FOGONES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.562947,-74.044453
15,BOYACÁ,OCCIDENTE,"15,442",MARIPÍ,"215,442,000,057",I.E. LA CABAÑA,"215,442,000,081",GUAZO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.550308,-74.063708
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"115,455,000,027",I.E. SERGIO CAMARGO,"215,455,000,226",COL BAS TUNJITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.099270197,-73.22562741
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,102",ESC ARRAYAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.161469308,-73.137397
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,111",ESC AYATA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.195833,-73.143611
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,234",ESC BUENOS AIRES ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.130964617,-73.14905636
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,081",ESC CAPELLANIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.151761107,-73.15352974
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,129",ESC CHAPACIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.163706001,-73.10151473
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"115,455,000,027",I.E. SERGIO CAMARGO,"215,455,000,251",ESC ESTANCIA Y TABLÓN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.168512512,-73.16428491
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"115,455,000,027",I.E. SERGIO CAMARGO,"215,455,000,196",ESC GUAMAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.182146824,-73.16012085
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,072",ESC LA RUSA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.233340927,-73.19578183
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,137",ESC LADERAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.153283962,-73.13830119
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,145",ESC MATARREDONDA ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.164657785,-73.14648654
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,153",ESC MATARREDONDA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.155948958,-73.15081716
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,170",ESC MORRO ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.145764865,-73.11978899
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,293",ESC RUSITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.221443622,-73.18364658
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,269",ESC SANTOS ACOSTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.2171249,-73.15250658
15,BOYACÁ,LENGUPÁ,"15,455",MIRAFLORES,"215,455,000,099",I.E. TECNICA MIRAFLORES,"215,455,000,200",ESC SUNA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.202598291,-73.17712686
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,051",ESC BURICI,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.708611,-72.795278
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,131",ESC CANDELARIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.738333,-72.781389
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,263",ESC DIVINO NIÑO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.751667,-72.784444
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"215,464,000,085",I.E. TUNJUELO,"215,464,000,107",ESC DUCE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.742222,-72.760833
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,255",ESC DUZMON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.751667,-72.780278
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"215,464,000,085",I.E. TUNJUELO,"215,464,000,140",ESC LA LEONERA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.756944,-72.760833
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,069",ESC PALO ARMADO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.65828421,-72.61002278
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,204",ESC SALINA DE GAMEZA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.727653,-72.644543
15,BOYACÁ,SUGAMUXI,"15,464",MONGUA,"115,464,000,242",I.E. TECNICA LISANDRO CELY,"215,464,000,191",ESC SALINA DE MONGUA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.685,-72.630833
15,BOYACÁ,SUGAMUXI,"15,466",MONGUÍ,"115,466,000,011",I.E. TECNICA JOSE ACEVEDO Y GOMEZ,"215,466,000,163",ESC LA CHACARA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.741686055,-72.85228232
15,BOYACÁ,SUGAMUXI,"15,466",MONGUÍ,"115,466,000,151",I.E. TECNICA DE MONGUI,"215,466,000,121",ESC RURAL SAN ISIDRO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.713632209,-72.84783273
15,BOYACÁ,SUGAMUXI,"15,466",MONGUÍ,"115,466,000,151",I.E. TECNICA DE MONGUI,"215,466,000,082",ESC RURAL TEGUA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.718333,-72.843056
15,BOYACÁ,SUGAMUXI,"15,466",MONGUÍ,"115,466,000,151",I.E. TECNICA DE MONGUI,"215,466,000,058",ESC RURAL VILLA GOMEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.6964179,-72.85007089
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,253",ESC BELTRAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.806903,-73.613496
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,091",I.E. TECNICA JORDAN,"215,469,000,237",ESC CANOAS Y SAN RAFAEL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.914722,-73.570556
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,075",I.E. HERNANDO GELVEZ SUAREZ,"215,469,000,466",ESC CARLOS ALBERTO GUERRERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.846953,-73.521122
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,075",I.E. HERNANDO GELVEZ SUAREZ,"215,469,000,202",ESC COLORADO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.865009,-73.537511
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,181",ESC COPER,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.805556,-73.56
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,211",ESC CORALINA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.830833,-73.587778
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,156",I.E. TECNICA LA LAJA,"215,469,000,245",ESC DANILO DE JESUS PINILLA MONROY,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.805556,-73.56
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,172",ESC EL CHOVO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.839167,-73.574444
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"115,469,000,038",I.E. TECNICA ANTONIO NARIÑO,"115,469,000,062",ESC JAIRO ANIBAL NIÑO,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.874940346,-73.57546565
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,091",I.E. TECNICA JORDAN,"215,469,000,164",ESC JORDAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.914722,-73.555
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,148",ESC LA CAPILLA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.793611,-73.606389
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,156",I.E. TECNICA LA LAJA,"215,469,000,130",ESC LA HOYA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,440",ESC MONJAS ALTO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.801944,-73.514167
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,288",ESC PILA GRANDE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.850278,-73.592778
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,075",I.E. HERNANDO GELVEZ SUAREZ,"215,469,000,351",ESC SAN CRISTOBAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.847521,-73.561867
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,113",I.E. SERAFIN LUENGAS CHACON,"215,469,000,415",ESC SAN ESTEBAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.889437412,-73.60018962
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,113",I.E. SERAFIN LUENGAS CHACON,"215,469,000,318",ESC SAN VICENTE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.891993,-73.609203
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"215,469,000,083",I.E. MARCO FIDEL SUAREZ,"215,469,000,326",ESC TIERRA DE GOMEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.806944,-73.590833
15,BOYACÁ,RICAURTE,"15,469",MONIQUIRÁ,"115,469,000,038",I.E. TECNICA ANTONIO NARIÑO,"115,469,000,453",SEDE LUIS CARLOS GALAN SARMIENTO,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.8755252851808,-73.566078333622
15,BOYACÁ,CENTRO,"15,476",MOTAVITA,"215,476,000,013",I.E. TECNICA AMBIENTAL SOTE PANELAS,"215,476,000,137",CEN EDUC BARRO HONDO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,CENTRO,"15,476",MOTAVITA,"215,476,000,013",I.E. TECNICA AMBIENTAL SOTE PANELAS,"415,476,000,110",CENT EDUC FRUTILLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.578621,-73.370564
15,BOYACÁ,CENTRO,"15,476",MOTAVITA,"215,476,000,013",I.E. TECNICA AMBIENTAL SOTE PANELAS,"215,476,000,099",CENT EDUC QUEBRADA HONDA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.612532745,-73.39442742
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"315,480,000,341",I.E. SAN MARCOS,"215,480,000,095",ESC AGUITA ALTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.582610237,-74.12117488
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"215,480,000,133",I.E. NUESTRA SEÑORA DE LA NAVAL,"215,480,000,061",ESC ISABI,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.462768287,-74.1356652
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"415,480,000,400",I.E. CONCHA MEDINA DE SILVA,"215,480,000,371",ESC LA CAÑADA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.526450992,-74.08858816
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"415,480,000,400",I.E. CONCHA MEDINA DE SILVA,"415,480,000,655",ESC LA ISLA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.54,-74.143056
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"215,480,000,133",I.E. NUESTRA SEÑORA DE LA NAVAL,"215,480,000,451",ESC MANDARINOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.534517365,-74.07484677
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"315,480,000,341",I.E. SAN MARCOS,"215,480,000,389",ESC MISUCHA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.582829148,-74.15691438
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"415,480,000,400",I.E. CONCHA MEDINA DE SILVA,"215,480,000,648",ESC PAITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.52230835,-74.12663812
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"215,480,000,133",I.E. NUESTRA SEÑORA DE LA NAVAL,"215,480,000,508",ESC SAN ANTONIO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.475766093,-74.13939203
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"215,480,000,133",I.E. NUESTRA SEÑORA DE LA NAVAL,"215,480,000,290",ESC SURATA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.4825773,-74.14072869
15,BOYACÁ,OCCIDENTE,"15,480",MUZO,"215,480,000,133",I.E. NUESTRA SEÑORA DE LA NAVAL,"215,480,000,079",ESC VERDUN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.448039424,-74.1248565
15,BOYACÁ,MÁRQUEZ,"15,494",NUEVO COLÓN,"115,494,000,131",I.E. NUESTRA SEÑORA DE LA ANTIGUA,"215,494,000,144",COL DE EDU BAS GONZALO SUAREZ RENDON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.341646,-73.468755
15,BOYACÁ,MÁRQUEZ,"15,494",NUEVO COLÓN,"215,494,000,063",I.E. LLANO GRANDE,"215,494,000,110",ESC ALFARAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.396394329,-73.43666745
15,BOYACÁ,MÁRQUEZ,"15,494",NUEVO COLÓN,"115,494,000,131",I.E. NUESTRA SEÑORA DE LA ANTIGUA,"215,494,000,152",ESC JABONERA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.378072479,-73.45220533
15,BOYACÁ,MÁRQUEZ,"15,494",NUEVO COLÓN,"115,494,000,131",I.E. NUESTRA SEÑORA DE LA ANTIGUA,"215,494,000,101",ESC SORCA ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.308734985,-73.46422161
15,BOYACÁ,MÁRQUEZ,"15,494",NUEVO COLÓN,"215,494,000,063",I.E. LLANO GRANDE,"215,494,000,225",ESC ZAPATERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.388351751,-73.42067748
15,BOYACÁ,CENTRO,"15,500",OICATÁ,"115,500,000,084",I.E. NICOLAS CUERVO Y ROJAS,"115,500,000,068",COL ESTATAL NICOLAS CUERVO Y R - SECCION A,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.593656823,-73.30961256
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,530",I.E. SAN JOSE DE NAZARETH,"215,507,000,769",ESC ALTAZOR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.817040346,-74.13909036
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,084",ESC ALTOSANO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.62733,-74.174937
15,BOYACÁ,OCCIDENTE,"15,508",OTANCHE,"115,507,000,013",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,271",ESC LA LLANO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,,,,,
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,327",ESC BARROBLANCO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.690389,-74.191954
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,319",ESC BUZAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.657659,-74.226942
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,581",ESC CAMILO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.659167,-74.181389
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,513",ESC CAYETANO VASQUEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.599323,-74.180791
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,530",I.E. SAN JOSE DE NAZARETH,"215,507,000,394",ESC CHAQUIPAY,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.791044734,-74.13379606
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,556",ESC CORTADERAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.656944,-74.182222
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,521",ESC EL CARMEN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.802508,-74.23806
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,165",ESC EL ENCANTO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.677879,-74.241246
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,785",ESC EL OASIS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,190",ESC EL RAMAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.613096,-74.204803
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,246",ESC EL ROBLE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.76101,-74.194055
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,301",ESC LA LAGUNA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.657222,-74.181944
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,858",ESC LA YE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.802508,-74.23806
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,645",ESC LOS COCOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.659167,-74.181389
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,203",ESC PALENQUE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.656944,-74.174722
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,041",I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,"215,507,000,611",ESC PENJAMO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.756802,-74.237739
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,181",ESC PLATANILLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.661235,-74.255645
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,726",ESC SABRIPA LA NUEVA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,114",ESC SAN ANTONIO DE LA COBRE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"215,507,000,530",I.E. SAN JOSE DE NAZARETH,"215,507,000,696",ESC SAN PABLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.816385994,-74.11368962
15,BOYACÁ,OCCIDENTE,"15,507",OTANCHE,"115,507,000,012",I.E. SAN IGNACIO DE LOYOLA,"215,507,000,734",ESC SEVILLA LA NUEVA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.625833,-74.181667
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"115,511,000,027",CONC URB OSPINA PEREZ,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.1382371371856,-73.395042086092
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"215,511,000,137",ESC BUENAVISTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.130556,-73.378611
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"215,511,000,056",ESC PLATANILLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.127778,-73.378056
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"215,511,000,099",ESC SACANECA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.171111,-73.399722
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"215,511,000,161",ESC SUAQUIRA ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.213056,-73.391111
15,BOYACÁ,NEIRA,"15,511",PACHAVITA,"315,511,000,018",I.E. TECNICA HONORIO ANGEL Y OLARTE,"215,511,000,048",ESC SUAQUIRA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.139746393,-73.39607465
15,BOYACÁ,LENGUPÁ,"15,514",PÁEZ,"115,514,000,249",I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,"215,514,000,049",CENT EDUC YAMUNTICA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.140814,-73.048729
