CÓDIGO DEPARTAMENTO;DEPARTAMENTO;PROVINCIA;CÓDIGO MUNICIPIO;MUNICIPIO;CODIGO DANE INSTITUCION EDUCATIVA;NOMBRE INSTITUCION EDUCATIVA;CODIGO DANE SEDE;NOMBRE SEDE EDUCATIVA;ZONA;PROYECTOS DE CONECTIVIDAD 2024;OPERADOR;ESTADO;MEDIO DE ENLACE;ANCHO DE BANDA DE SUBIDA (MB);ANCHO DE BANDA DESCARGA (MB);FINALIZACIÓN DEL CONTRATO;LATITUD;LONGITUD;;
15;BOYACÁ;OCCIDENTE;15,176;CHIQUINQUIRÁ;215,176,000,101;I,E, NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;215,176,000,275;COL,DE ED, BAS, SAN FRANCISCO DE ASIS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5604722;-73,83;;
15;BOYACÁ;OCCIDENTE;15,176;CHIQUINQUIRÁ;215,176,000,101;I,E, NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;215,176,000,224;COLEGIO DE EDUCACION BASICA VARELA DE CHIQUINQUIRA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5675627096;-7387396975;;
15;BOYACÁ;OCCIDENTE;15,176;CHIQUINQUIRÁ;115,176,000,033;I,E, TECNICA PIO ALBERTO FERRO PEÑA;215,176,000,364;ESC CASABLANCA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;5636147377;-7380325842;;
15;BOYACÁ;OCCIDENTE;15,176;CHIQUINQUIRÁ;215,176,001,131;I,E, TECNICA LOS COMUNEROS;215,176,001,131;I,E, TECNICA LOS COMUNEROS - SEDE PRINCIPAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;4,5;18;12/01/2032  12:00:00 a, m,;56162315716;-73739617615;;
15;BOYACÁ;OCCIDENTE;15,176;CHIQUINQUIRÁ;215,176,001,131;I,E, TECNICA LOS COMUNEROS;215,176,000,267;SEDE MOYAVITA LA CAPILLA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5604722;-737225;;
15;BOYACÁ;OCCIDENTE;15,176;CHIQUINQUIRÁ;215,176,001,131;I,E, TECNICA LOS COMUNEROS;215,176,000,941;SEDE SASA ALTO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5629758524;-7372359406;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,135;I,E, TECNICA SAN PEDRO DE IGUAQUE;115,232,000,033;COL DE EDUC BAS VALDEMAR FRANKLIN QUINTERO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;56065;-7348361111;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,135;I,E, TECNICA SAN PEDRO DE IGUAQUE;215,232,000,119;ESC EL MONTE;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5615291;-73455246;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,020;I,E, TECNICA EL CERRO;215,232,000,062;ESC LLANO GRANDE;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5631929;-73409202;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,135;I,E, TECNICA SAN PEDRO DE IGUAQUE;215,232,000,127;ESC PATIECITOS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;5641633539;-7345028654;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,135;I,E, TECNICA SAN PEDRO DE IGUAQUE;215,232,000,186;ESC RONDON;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5650833;-73483056;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,020;I,E, TECNICA EL CERRO;215,232,000,054;ESC RURAL RILKA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5633628;-73424551;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,020;I,E, TECNICA EL CERRO;215,232,000,101;ESC VERGARA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5684999216;-7338408994;;
15;BOYACÁ;CENTRO;15,232;CHÍQUIZA;215,232,000,135;I,E, TECNICA SAN PEDRO DE IGUAQUE;215,232,000,143;ESC VILLA ROSITA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;558495564;-7349445696;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,174;I,E, JAIME RUIZ CARRILLO;215,180,000,212;ESC EL LIMON;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6516457346;-7252621045;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,034;I,E, LAS MERCEDES;215,180,000,077;ESC LA MESETA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6551389;-72446944;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,051;I,E, LAS CAÑAS;215,180,000,361;ESC LA PERLA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6573923;-72491416;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,051;I,E, LAS CAÑAS;215,180,000,085;ESC RINCONCITOS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6613333;-72474167;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,174;I,E, JAIME RUIZ CARRILLO;215,180,000,174;I,E, JAIME RUIZ CARRILLO - SEDE PRINCIPAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;6537858432;-7252888582;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,051;I,E, LAS CAÑAS;215,180,000,051;I,E, LAS CAÑAS - SEDE PRINCIPAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;6603333;-72484167;;
15;BOYACÁ;GUTIÉRREZ;15,18;CHISCAS;215,180,000,034;I,E, LAS MERCEDES;215,180,000,034;I,E, LAS MERCEDES - SEDE PRINCIPAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;6576048781;-7246910186;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,230;SEDE CHIPA BETEL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6176715803;-7249498527;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,281;SEDE DIMIZA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6175772;-72487152;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,647;SEDE EL HELECHAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6169167;-72494167;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,132;SEDE EL MORTIÑAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6151389;-72427222;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;215,183,000,337;I,E, JESUS EMILIO JARAMILLO MONSALVE;215,183,000,167;SEDE EL RESGUARDO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;616333;-7248606;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,485;SEDE LA FLORESTA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5,92;-72389167;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,566;SEDE LA FLORESTA UNO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5939722;-724275;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,434;SEDE PARROQUITA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6189945606;-7247061959;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,302;SEDE QUICHOVA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6241437142;-7249745991;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,391;I,E, JOSE MARIA POTIER;215,183,000,272;SEDE VICHACUCA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6169716;-72480152;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,022;I,E, NORMAL SUPERIOR SAGRADO CORAZON;215,183,000,493;ESC BUENAVISTA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6201842911;-7246700281;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,022;I,E, NORMAL SUPERIOR SAGRADO CORAZON;215,183,000,388;ESC CANOAS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6148611;-72480556;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,022;I,E, NORMAL SUPERIOR SAGRADO CORAZON;215,183,000,175;ESC LA CALDERA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6157222;-72472222;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,022;I,E, NORMAL SUPERIOR SAGRADO CORAZON;215,183,000,213;ESC LA FERREIRA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;62075;-725225;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,022;I,E, NORMAL SUPERIOR SAGRADO CORAZON;215,183,000,329;ESC LA PLAYA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6186389;-724725;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;115,183,000,022;I,E, NORMAL SUPERIOR SAGRADO CORAZON;215,183,000,612;ESC PALONEGRO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;59475;-72432778;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;215,183,000,060;I,E, EL MORAL;215,183,000,060;I,E, EL MORAL - SEDE PRINCIPAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;4,5;18;12/01/2032  12:00:00 a, m,;5954448251;-7237046283;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;215,183,000,060;I,E, EL MORAL;215,183,000,582;SEDE  LA CHORRERA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6151111;-72481667;;
15;BOYACÁ;VALDERRAMA;15,183;CHITA;215,183,000,060;I,E, EL MORAL;215,183,000,558;SEDE EL PUERTO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;607011355;-7251632934;;
15;BOYACÁ;RICAURTE;15,185;CHITARAQUE;315,185,000,169;I,E, SAN PEDRO CLAVER;215,185,000,041;ESC CAPITA Y VILLABONA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6039222728;-73407548;;
15;BOYACÁ;RICAURTE;15,185;CHITARAQUE;315,185,000,169;I,E, SAN PEDRO CLAVER;215,185,000,067;ESC GUAMOS Y LADERAS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5996926;-73400178;;
15;BOYACÁ;RICAURTE;15,185;CHITARAQUE;315,185,000,169;I,E, SAN PEDRO CLAVER;215,185,000,075;ESC MOTAVITA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;5971872646;-7343128008;;
15;BOYACÁ;RICAURTE;15,185;CHITARAQUE;315,185,000,169;I,E, SAN PEDRO CLAVER;215,185,000,083;ESC PALMICHAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6005388;-7343391;;
15;BOYACÁ;RICAURTE;15,185;CHITARAQUE;315,185,000,169;I,E, SAN PEDRO CLAVER;215,185,000,113;ESC SANTO DOMINGO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5970482;-7345754;;
15;BOYACÁ;RICAURTE;15,185;CHITARAQUE;315,185,000,169;I,E, SAN PEDRO CLAVER;215,185,000,121;ESC TUME CHICO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6012815;-73467596;;
15;BOYACÁ;CENTRO;15,187;CHIVATÁ;315,187,000,069;I,E, AGROPECUARIO;215,187,000,056;ESC EL MORAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5532365715;-7328473186;;
15;BOYACÁ;CENTRO;15,187;CHIVATÁ;315,187,000,069;I,E, AGROPECUARIO;215,187,000,013;ESC PONTEZUELAS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5611095;-73238564;;
15;BOYACÁ;CENTRO;15,187;CHIVATÁ;315,187,000,069;I,E, AGROPECUARIO;215,187,000,081;ESC RICAYA NORTE;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5566056503;-7329008564;;
15;BOYACÁ;CENTRO;15,187;CHIVATÁ;315,187,000,069;I,E, AGROPECUARIO;215,187,000,048;ESC RICAYA SUR;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5549269406;-7329881827;;
15;BOYACÁ;ORIENTE;15,236;CHIVOR;115,022,000,260;I,E, TECNICO AGROPECUARIO LA ESMERALDA;215,022,000,281;ESC EL PINO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;488428404;-7338601522;;
15;BOYACÁ;ORIENTE;15,236;CHIVOR;115,022,000,260;I,E, TECNICO AGROPECUARIO LA ESMERALDA;215,022,000,043;ESC EL SINAI;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;4857521052;-7336064422;;
15;BOYACÁ;ORIENTE;15,236;CHIVOR;115,022,000,260;I,E, TECNICO AGROPECUARIO LA ESMERALDA;215,022,000,213;ESC SAN FRANCISCO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;4863689805;-7336508786;;
15;BOYACÁ;ORIENTE;15,236;CHIVOR;115,022,000,260;I,E, TECNICO AGROPECUARIO LA ESMERALDA;215,022,000,272;ESC SAN MARTIN;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;4900032503;-7336244309;;
15;BOYACÁ;MÁRQUEZ;15,189;CIÉNEGA;115,189,000,148;I,E, TECNICA JOSE CAYETANO VASQUEZ;215,189,000,126;COL EDUC BAS CEBADAL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;4,5;18;12/01/2032  12:00:00 a, m,;5382778;-73308889;;
15;BOYACÁ;MÁRQUEZ;15,189;CIÉNEGA;115,189,000,148;I,E, TECNICA JOSE CAYETANO VASQUEZ;215,189,000,088;ESC TAPIAS;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5373352;-73306397;;
15;BOYACÁ;MÁRQUEZ;15,189;CIÉNEGA;115,189,000,148;I,E, TECNICA JOSE CAYETANO VASQUEZ;215,189,000,096;SEDE SAN VICENTE;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5410184;-73270217;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,294;I,E, SAN FRANCISCO;215,204,000,081;ESC EL CARMEN;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;5696662134;-7327634515;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;115,204,000,176;I,E, INTEGRADO;215,204,000,146;ESC EL ROBLE;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5662445484;-7334463568;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;115,204,000,176;I,E, INTEGRADO;215,204,000,201;ESC LA CONCEPCION;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5661038;-73291591;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;115,204,000,176;I,E, INTEGRADO;215,204,000,243;ESC LA ESPERANZA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5628122;-7330398;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,278;I,E, SANTA BARBARA;215,204,000,260;ESC LA PLAYA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;569464;-7334794;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,294;I,E, SAN FRANCISCO;215,204,000,073;ESC LAS MERCEDES;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;569625751;-7331010883;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,278;I,E, SANTA BARBARA;215,204,000,111;ESC PIEDRA BLANCA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5730928;-7335462;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,294;I,E, SAN FRANCISCO;215,204,000,103;ESC SAN FRANCISCO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5680529388;-732995211;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,294;I,E, SAN FRANCISCO;215,204,000,031;ESC SAN ISIDRO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;564621756;-7330732573;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,294;I,E, SAN FRANCISCO;215,204,000,057;ESC SAN MARTIN;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5671392258;-7328181791;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;115,204,000,176;I,E, INTEGRADO;215,204,000,049;ESC SAN RAFAEL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;566358644;-733393601;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,278;I,E, SANTA BARBARA;215,204,000,332;ESC SANTA BARBARA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3,75;15;12/01/2032  12:00:00 a, m,;571436;-7333197;;
15;BOYACÁ;CENTRO;15,204;CÓMBITA;215,204,000,405;INSTITUCION EDUCATIVA JUAN XXIII;215,204,000,405;INSTITUCION EDUCATIVA JUAN XXIII;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;;;;
15;BOYACÁ;OCCIDENTE;15,212;COPER;115,212,000,266;I,E, JUANA CAPORAL;215,212,000,414;ESC SAN RAFAEL;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5525387588;-7400649878;;
15;BOYACÁ;OCCIDENTE;15,212;COPER;115,212,000,266;I,E, JUANA CAPORAL;215,212,000,155;ESC SANTA ROSA;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5451933627;-740209897;;
15;BOYACÁ;TUNDAMA;15,215;CORRALES;315,215,000,029;I,E, TECNICA JUAN JOSE SAMANIEGO;215,215,000,032;ESC EL BUJIO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;PENDIENTE INICIO OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;5812517629;-7283421905;;
15;BOYACÁ;NORTE;15,218;COVARACHÍA;115,218,000,209;I,E, SAN LUIS BELTRAN;215,218,000,157;ESC ANTONIO NARIÑO;RURAL;CENTRO DIGITAL;UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA;EN OPERACIÓN;NA;3;12;12/01/2032  12:00:00 a, m,;6471685;-72718905;;
