NOMBRE SEDE EDUCATIVA,CODIGO DANE SEDE,ZONA,NOMBRE INSTITUCION EDUCATIVA,CODIGO INTERNET
ESC GRANADA OCCIDENTE,"215,621,000,051",RURAL,I.E. TECNICA AGROPECUARIA SAN RAFAEL,1004
ESC JUNIN ALTO,"215,621,000,230",RURAL,I.E. TECNICA AGROPECUARIA SAN RAFAEL,106
ESC SAN ANTONIO ALTO,"215,621,000,175",RURAL,I.E. TECNICA AGROPECUARIA SAN RAFAEL,1267
CEN ANTONIO RICAURTE,"215,632,000,215",RURAL,I.E. SAN ISIDRO,1538
CEN LA ROSITA,"215,632,000,207",RURAL,I.E. NORMAL SUPERIOR,1132
CEN RESGUARDO ALTO,"215,632,000,614",RURAL,I.E. NORMAL SUPERIOR,353
CEN VINCULO ORIENTAL,"215,632,000,444",RURAL,I.E. SAN ISIDRO,1219
CENT EDUC RUR MERCHAN BAJO,"215,632,000,118",RURAL,I.E. JOSE MARIA CORDOBA,1841
CENT EDUC RUR SAN VICENTE,"215,632,000,053",RURAL,I.E. JOSE MARIA CORDOBA,1983
ESC EL ARRAYAN,"215,632,000,223",RURAL,I.E. NORMAL SUPERIOR,1646
ESC FRANCISCO DE PAULA SANTANDER,"215,632,000,347",RURAL,I.E. NORMAL SUPERIOR,1364
ESC LA LUCERA,"215,632,000,339",RURAL,I.E. GARAVITO,1667
ESC LA POLONIA,"215,632,000,193",RURAL,I.E. NORMAL SUPERIOR,1842
ESC LOMA DE PAJA,"215,632,000,584",RURAL,I.E. GARAVITO,1023
ESC MONSOBA,"215,632,000,126",RURAL,I.E. NORMAL SUPERIOR,1768
ESC MONTE DE LUZ CENTRO,"215,632,000,282",RURAL,I.E. GARAVITO,499
ESC MORAVIA,"215,632,000,452",RURAL,I.E. JOSE MARIA CORDOBA,103
ESC PANTANOS MEDIOS,"215,632,000,134",RURAL,I.E. NORMAL SUPERIOR,728
ESC PUENTE DE TIERRA CENTRO,"215,632,000,371",RURAL,I.E. SAN ISIDRO,1924
ESC RESGUARDO BAJO,"215,632,000,631",RURAL,I.E. NORMAL SUPERIOR,889
JULIO FLOREZ,"115,646,000,060",URBANA,I.E. TECNICA NACIONALIZADA DE SAMACA,14
ESC CARDOSO,"215,660,000,123",RURAL,I.E. TECNICA ANTONIO NARIÑO,1345
ESC LAS CRUCES,"215,660,000,174",RURAL,I.E. TECNICA ANTONIO NARIÑO,651
ESC GUANOMITO,"215,664,000,080",RURAL,I.E. HORIZONTES,1650
ESC CAÑO GRANDE,"215,667,000,170",RURAL,I.E. TELEPALMERITAS,1120
ESC CUMARAL,"215,667,000,498",RURAL,I.E. SAN LUIS DE GACENO,1078
ESC EL CAIRO,"215,667,000,072",RURAL,I.E. SAN LUIS DE GACENO,1789
ESC EL TESORO,"215,667,000,790",RURAL,I.E. TELEPALMERITAS,870
ESC EL TRIUNFO,"215,667,000,781",RURAL,I.E. SAN LUIS DE GACENO,471
ESC GUAMALITO,"215,667,000,412",RURAL,I.E. TELEPALMERITAS,1414
ESC GÜICHIRALES,"215,667,000,081",RURAL,I.E. SAN LUIS DE GACENO,709
ESC GUILLERMO LEON VALENCIA,"215,667,000,382",RURAL,I.E. NUEVA ESPERANZA,772
ESC LA COLONIA,"215,667,000,056",RURAL,I.E. NUEVA ESPERANZA,1864
ESC LA DORADA DEL GUAVIO,"215,667,000,251",RURAL,I.E. TELEPALMERITAS,1549
ESC LA PIÑUELA,"215,667,000,102",RURAL,I.E. NUEVA ESPERANZA,252
ESC MONUMENTO,"215,667,000,200",RURAL,I.E. TELEPALMERITAS,505
ESC SAN JOSE DEL CHUY,"215,667,000,587",RURAL,I.E. TELEPALMERITAS,789
ESC SAN PEDRO ARRIBA,"215,667,000,455",RURAL,I.E. SAN LUIS DE GACENO,463
ESCUELA LA UNION,"215,667,000,391",RURAL,I.E. SAN LUIS DE GACENO,1819
ESC CUICAS BURAGA,"215,673,000,394",RURAL,I.E. EL CHAPETON,1122
ESC EL CASCAJAL,"215,673,000,190",RURAL,I.E. PAZ Y LIBERTAD,1192
ESC EL GUAYABAL,"215,673,000,203",RURAL,I.E. PAZ Y LIBERTAD,1350
ESC EL NARANJAL,"215,673,000,149",RURAL,I.E. EL CHAPETON,477
ESC EL VIJAL,"215,673,000,165",RURAL,I.E. NORMAL SUPERIOR,729
ESC HATICO LAGUNA,"215,673,000,114",RURAL,I.E. PAZ Y LIBERTAD,1604
ESC LAGUNITAS,"215,673,000,254",RURAL,I.E. NORMAL SUPERIOR,677
ESC LOS HIGUERONES,"215,673,000,131",RURAL,I.E. PAZ Y LIBERTAD,625
ESC LOS PATIOS,"215,673,000,211",RURAL,I.E. EL CHAPETON,1295
ESC MIRADERO,"215,673,000,271",RURAL,I.E. NORMAL SUPERIOR,935
ESC MONTERREDONDO 1,"215,673,000,246",RURAL,I.E. EL CHAPETON,120
ESC PEÑUELA NO 2,"215,673,000,076",RURAL,I.E. NORMAL SUPERIOR,1426
ESC PORTON BLANCO,"215,673,000,106",RURAL,I.E. PAZ Y LIBERTAD,1873
ESC ARBOLEDAS,"215,676,000,069",RURAL,I.E. EL CHARCO,801
SEDE ESC FATIMA,"215,676,000,042",RURAL,I.E. TECNICA ALFONSO VANEGAS SIERRA,1186
CONC SUCRE,"115,681,000,340",URBANA,I.E. TECNICA PABLO VALETTE,1340
ESC ALTO DE OSO,"215,681,000,239",RURAL,I.E. TECNICA PABLO VALETTE,1300
ESC BEJUCAL NORTE,"215,681,000,191",RURAL,I.E. TECNICA PABLO VALETTE,1523
ESC CALAMACO,"215,681,000,051",RURAL,I.E. TECNICA PABLO VALETTE,393
ESC CALAMACO BAJO,"215,681,000,441",RURAL,I.E. TECNICA PABLO VALETTE,151
ESC CALCETERO ALTO,"215,681,000,212",RURAL,I.E. SANTA BARBARA,914
ESC CALCETERO BAJO,"215,681,000,280",RURAL,I.E. TECNICA PABLO VALETTE,1750
ESC CHANARES,"215,681,000,069",RURAL,I.E. TECNICA PABLO VALETTE,931
ESC CHIZO CUEPAR,"215,681,000,204",RURAL,I.E. TECNICA PABLO VALETTE,1606
ESC EL CONSUELO,"215,681,000,361",RURAL,I.E. TECNICA PABLO VALETTE,991
ESC FLORIAN,"215,507,000,131",RURAL,I.E. SANTA BARBARA,333
ESC LA CADENA COSCUEZ,"215,681,000,506",RURAL,I.E. SANTA BARBARA,1507
ESC LA CHAPA,"215,681,000,484",RURAL,I.E. TECNICA PABLO VALETTE,1715
ESC LA MESA,"215,681,000,255",RURAL,I.E. TECNICA PABLO VALETTE,271
ESC SIBERIA,"215,681,000,476",RURAL,I.E. SANTA BARBARA,546
ESC TELLEZ ALTO,"215,681,000,107",RURAL,I.E. TECNICA PABLO VALETTE,1950
ESC TELLEZ BAJO,"215,681,000,468",RURAL,I.E. TECNICA PABLO VALETTE,44
CENT EDUC AGUA CALIENTE,"215,690,000,195",RURAL,I.E. TECNICO JACINTO VEGA,1158
CENT EDUC CAÑO NEGRO,"215,690,000,021",RURAL,I.E. TECNICO JACINTO VEGA,1282
CENT EDUC CHARCO LARGO,"215,690,000,136",RURAL,I.E. TECNICO JACINTO VEGA,1602
CENT EDUC EL RETIRO,"215,690,000,527",RURAL,I.E. TECNICO JACINTO VEGA,148
CENT EDUC GACENERA,"215,690,000,462",RURAL,I.E. TECNICO JACINTO VEGA,539
CENT EDUC HOYA GRANDE,"215,690,000,152",RURAL,I.E. TECNICO JACINTO VEGA,187
CENT EDUC PLANADAS,"215,690,000,161",RURAL,I.E. TECNICO JACINTO VEGA,608
CENT EDUC SAN ANTONIO,"215,690,000,217",RURAL,I.E. TECNICO JACINTO VEGA,526
CENT EDUC SAN RAFAEL,"215,690,000,101",RURAL,I.E. TECNICO JACINTO VEGA,696
CENT EDUC SANTA CECILIA,"215,690,000,306",RURAL,I.E. TECNICO JACINTO VEGA,1401
COL DE EDUC BAS MARCO AURELIO VARGAS,"215,690,000,314",RURAL,I.E. TECNICO JACINTO VEGA,1464
ESC CACHAVITA,"215,693,000,188",RURAL,I.E. CARLOS ARTURO TORRES PEÑA,541
ESC CIRAQUITA,"215,693,000,137",RURAL,I.E. TECNICA EL PORTACHUELO,1334
ESC EGIPTO,"215,693,000,277",RURAL,I.E. CARLOS ARTURO TORRES PEÑA,780
ESC EL OLIVO,"215,693,000,129",RURAL,I.E. CASILDA ZAFRA,1581
ESC PUERTA DE CUCHE,"215,693,000,218",RURAL,I.E. CARLOS ARTURO TORRES PEÑA,1195
ESC QUEBRADA ARRIBA,"215,693,000,145",RURAL,I.E. TECNICA EL PORTACHUELO,216
CENT EDUC COLORADOS NORTE,"215,696,000,111",RURAL,I.E. TECNICO AGROPECUARIO,198
CENT EDUC PANTANILLO,"215,696,000,057",RURAL,I.E. TECNICO AGROPECUARIO,1774
CENT EDUC PUENTECITAS,"215,696,000,065",RURAL,I.E. TECNICO AGROPECUARIO,1225
CENT EDUC SOROCOTA,"215,696,000,031",RURAL,I.E. TECNICO AGROPECUARIO,262
ESC SANTA BÁRBARA,"215,686,000,164",RURAL,I.E. TECNICA ANTONIO RICAURTE,1583
ESC BARACUTA,"215,720,000,063",RURAL,I.E. LUIS MANUEL PARRA CARO,1671
ESC DATAL,"215,720,000,098",RURAL,I.E. LUIS MANUEL PARRA CARO,768
ESC FABITA,"215,720,000,110",RURAL,I.E. LUIS MANUEL PARRA CARO,580
ESC TOASAGUE,"215,720,000,047",RURAL,I.E. LUIS MANUEL PARRA CARO,199
ESC TOPACHOQUE,"215,720,000,071",RURAL,I.E. LUIS MANUEL PARRA CARO,1338
SEDE COLORADOS,"215,720,000,233",RURAL,I.E. LUIS MANUEL PARRA CARO,589
ESC TICUAQUITA,"215,723,000,081",RURAL,I.E. TECNICA SEÑOR DE LOS MILAGROS,1673
CENTRO EDUCATIVO EL ESPINAL,"215,753,000,255",RURAL,I.E. JUAN JOSE RONDON,590
CENTRO EDUCATIVO LLANOGRANDE,"215,753,000,158",RURAL,I.E. JUAN JOSE RONDON,1262
CENTRO EDUCATIVO LOS OLIVOS,"215,753,000,182",RURAL,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,1740
CENTRO EDUCATIVO PUENTE PINZON,"215,753,000,123",RURAL,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,1127
CENTRO EDUCATIVO SANTO CRISTO,"215,753,000,131",RURAL,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,165
ESC HATILLO MEDIO,"215,753,000,221",RURAL,I.E. JUAN JOSE RONDON,664
ESC HOYA DEL TOLDO,"215,753,000,212",RURAL,I.E. JUAN JOSE RONDON,1665
ESC LA CHORRERA,"215,753,000,085",RURAL,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,1953
ESC SANTA MARTHA,"215,753,000,271",RURAL,I.E. JUAN JOSE RONDON,1544
ESC SANTA RITA,"215,753,000,140",RURAL,I.E. JUAN JOSE RONDON,1016
CENT EDUC EL BOCHE,"215,757,000,314",RURAL,I.E. ESCUELA NORMAL SUPERIOR,1796
CENT EDUC RUR EL MORTIÑO,"215,757,000,144",RURAL,I.E. MATILDE ANARAY,40
ESC EL ALTO,"215,757,000,080",RURAL,I.E. LOS LIBERTADORES,1780
ESC EL POZO,"215,757,000,331",RURAL,I.E. ESCUELA NORMAL SUPERIOR,197
ESC RUR BISVITA,"215,757,000,195",RURAL,I.E. MATILDE ANARAY,90
ESC RUR COTAMO,"215,757,000,152",RURAL,I.E. ESCUELA NORMAL SUPERIOR,785
ESC RUR SORAQUI,"215,757,000,306",RURAL,I.E. MATILDE ANARAY,134
ESC WAHITA,"215,757,000,217",RURAL,I.E. MATILDE ANARAY,1354
ESC CHIPAVIEJO,"215,755,000,333",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,644
ESC CHUSVITA,"215,755,000,244",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,488
ESC COMAITA,"215,755,000,414",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,1026
ESC CORRAL DE PIEDRA,"215,755,000,503",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,61
ESC COSCATIVÁ JORDÁN,"215,755,000,180",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,904
ESC COSCATIVÁ TABOR,"215,755,000,210",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,1696
ESC EL PLAYON,"215,755,000,511",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,1725
ESC FRAILEJONAL,"215,755,000,457",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,775
ESC FRAY LUIS,"215,755,000,350",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,1563
ESC GUARCA,"215,755,000,422",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,1307
ESC GUATATAMO,"215,755,000,261",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,236
ESC GUITA CUCHILLAS,"215,755,000,481",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,1603
ESC HATO PARPA,"215,755,000,091",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,1394
ESC LA CIMARRONA,"215,755,000,341",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,1835
ESC LA ROMAZA,"215,755,000,392",RURAL,I.E. TECNICA JAIRO ALBARRACIN BARRERA,524
ESC MORRO VARITAL,"215,755,000,201",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,529
ESC PUEBLO NUEVO,"215,755,000,287",RURAL,I.E. TECNICO FRANCISCO JOSE DE CALDAS,1431
ABRAHAM SANCHEZ,"215,761,000,116",RURAL,I.E. TECNICA JOSE BENIGNO PERILLA,561
ESC ANTONIA SANTOS,"215,761,000,094",RURAL,I.E. NORMAL SUPERIOR VALLE DE TENZA,1381
ESC BOHORQUEZ,"215,761,000,108",RURAL,I.E. NORMAL SUPERIOR VALLE DE TENZA,1385
SABANETAS,"215,761,000,175",RURAL,I.E. TECNICA JOSE BENIGNO PERILLA,1735
ESC EL CHUSCAL,"215,762,000,080",RURAL,I.E. DE SORA,246
ESC QUEBRADA-HONDA,"215,762,000,101",RURAL,I.E. DE SORA,1806
CENT EDUC ANGOSTURA,"215,763,000,083",RURAL,I.E. TECNICA PABLO VI,1579
CENT EDUC BOSIGAS SUR,"215,763,000,211",RURAL,I.E. TECNICA PABLO VI,1659
CENT EDUC CEDRO,"215,763,000,326",RURAL,I.E. TECNICA PABLO VI,324
ESC SOCONSUCA DE BLANCOS,"215,763,000,105",RURAL,I.E. ADOLFO MARIA JIMENEZ,783
SEDE CARRIZAL ALTO,"215,763,800,004",RURAL,I.E. TECNICA PABLO VI,222
SEDE CARRIZAL BAJO,"215,763,000,300",RURAL,I.E. TECNICA PABLO VI,1989
CEN ED RUR GUANTIVA NORTE,"215,774,000,140",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,796
CEN EDUC RURAL SANTA ROSITA,"215,774,000,204",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,1427
CENT EDUC RUR EL TOBAL,"215,774,000,166",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,138
CENT EDUC RURAL CARDONAL,"215,774,000,051",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,676
CENTRO EDUCATIVO EL HATO,"215,774,000,131",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,1854
CENTRO EDUCATIVO LOS VALLES,"215,774,000,191",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,630
ESC RURAL GUAYACANAL,"215,774,000,077",RURAL,I.E. NUESTRA SEÑORA DEL CARMEN,854
CARRIZAL,"215,776,000,392",RURAL,I.E. HECTOR JULIO GOMEZ,790
CENT EDUC CAÑON ALTO,"215,776,000,171",RURAL,I.E. HECTOR JULIO GOMEZ,101
ESC CAÑON BAJO,"215,776,000,350",RURAL,I.E. HECTOR JULIO GOMEZ,1536
ESC ERMITAÑO,"215,776,000,180",RURAL,I.E. PEDREGAL ALTO,1676
ESC VOLCAN,"215,776,000,082",RURAL,I.E. HECTOR JULIO GOMEZ,204
VALLE ECCEHOMO,"215,776,000,104",RURAL,I.E. HECTOR JULIO GOMEZ,1837
CENT EDUC PARAMO,"215,778,000,080",RURAL,I.E. TECNICA SAN BARTOLOME,1815
ESC SIGUIQUE CENTRO,"215,778,000,144",RURAL,I.E. LOS NARANJOS,1770
ESC SIGUIQUE GUAYABAL,"215,778,000,136",RURAL,I.E. LOS NARANJOS,158
ESC CADILLAL,"215,790,000,354",RURAL,I.E. JUAN JOSE RONDON,962
ESC COSTA RICA,"215,790,000,231",RURAL,I.E. JORGE GUILLERMO MOJICA MARQUEZ,795
ESC LLANITOS,"215,790,000,141",RURAL,I.E. JORGE GUILLERMO MOJICA MARQUEZ,1316
ESC LLANO GRANDE MONTONES,"215,790,000,320",RURAL,I.E. JORGE GUILLERMO MOJICA MARQUEZ,888
ESC TASAJERAS,"215,790,000,362",RURAL,I.E. JUAN JOSE RONDON,922
LIBERTADORES,"215,790,000,150",RURAL,I.E. JUAN JOSE RONDON,1727
NARIÑO DOS,"215,790,000,214",RURAL,I.E. JUAN JOSE RONDON,884
ESC RURAL DE CHAGUATOQUE,"215,798,000,078",RURAL,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,1205
ESC RURAL DE RUCHA,"215,798,000,221",RURAL,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,170
ESC RURAL ERNESTO ROA GOMEZ,"215,798,000,132",RURAL,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,1148
ESC BAYETA,"215,804,000,239",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,1893
ESC EL BATÁN,"215,804,000,158",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,1855
ESC EL CARDONAL,"215,804,000,361",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,1658
ESC JUANA RUIZ,"215,804,000,174",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,229
ESC MOMBITA,"215,804,000,166",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,1223
ESC SAN JOSÉ,"215,804,000,131",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,398
ESC SITANTA ARRIBA,"215,804,000,085",RURAL,I.E. ANDRES ROMERO AREVALO,212
ESC SUTA ABAJO,"215,804,000,115",RURAL,I.E. GUSTAVO ROMERO HERNANDEZ,1024
ESC APOSENTOS ALTOS,"215,808,000,101",RURAL,I.E. MARIANO OSPINA PEREZ,742
ESC APOSENTOS BAJOS,"215,808,000,110",RURAL,I.E. MARIANO OSPINA PEREZ,939
ESC ARRAYANES,"215,808,000,047",RURAL,I.E. MARIANO OSPINA PEREZ,367
ESC SIATIVA ALTO,"215,808,000,098",RURAL,I.E. MARIANO OSPINA PEREZ,1357
ESC SIATIVA BAJO,"215,808,000,080",RURAL,I.E. MARIANO OSPINA PEREZ,1811
ESC TIJO,"215,808,000,063",RURAL,I.E. MARIANO OSPINA PEREZ,1755
ESC RURAL EL PÁRAMO,"215,810,000,046",RURAL,I.E. LUCAS CABALLERO CALDERON,1821
ESC RURAL JUTUA,"215,810,000,097",RURAL,I.E. LUCAS CABALLERO CALDERON,545
SEDE CHORRERA ARRIBA,"215,814,000,059",RURAL,I.E. TECNICA RAFAEL URIBE,366
SEDE SAN FRANCISCO,"215,814,000,148",RURAL,I.E. TECNICA RAFAEL URIBE,721
C.E. GARIBAY,"215,816,000,081",RURAL,I.E. HAYDEE CAMACHO SAAVEDRA,1662
ESC CHACAMI,"215,816,000,137",RURAL,I.E. HAYDEE CAMACHO SAAVEDRA,1527
ESC MANGA,"215,816,000,064",RURAL,I.E. HAYDEE CAMACHO SAAVEDRA,1444
ESC SUAREZ Y ULLOA,"215,816,000,056",RURAL,I.E. HAYDEE CAMACHO SAAVEDRA,472
ESC RUR DAYSI,"215,822,000,165",RURAL,I.E. JORGE ELIECER GAITAN,1791
CONC URBANA,"115,832,000,037",URBANA,I.E. LUIS GUILLERMO ROJAS BARRERA,1678
ESC RUR MOJARRAS,"215,832,000,082",RURAL,I.E. LUIS GUILLERMO ROJAS BARRERA,1792
ESC RUR RAFAEL NUÑEZ,"215,832,000,139",RURAL,I.E. LUIS GUILLERMO ROJAS BARRERA,1230
ESC RUR SANTA ROSA,"215,832,000,066",RURAL,I.E. LUIS GUILLERMO ROJAS BARRERA,1321
ESC CHINQUIRA,"215,835,000,032",RURAL,I.E. TEGUANEQUE,183
ESC JARAQUIRA,"215,835,000,041",RURAL,I.E. DIEGO DE TORRES,1187
ESC JURATA,"215,835,000,181",RURAL,I.E. TECNICA INDUSTRIAL,701
ESC PASCATA,"215,835,000,199",RURAL,I.E. TECNICA INDUSTRIAL,1183
ESC RINCHOQUE N° 2,"215,835,000,148",RURAL,I.E. TECNICA INDUSTRIAL,1097
ESC RINCHOQUE NO 1,"215,835,000,253",RURAL,I.E. TEGUANEQUE,1202
ESC ROSALES,"215,835,000,121",RURAL,I.E. TEGUANEQUE,99
ESC TEGUANEQUE NO 2,"215,835,000,091",RURAL,I.E. TEGUANEQUE,53
ESC VOLCAN BLANCO,"215,835,000,067",RURAL,I.E. TEGUANEQUE,736
ESC EL DANUBIO,"215,837,000,331",RURAL,I.E. EL CRUCE,1956
ESC JORGE ELIECER,"215,837,000,315",RURAL,I.E. SAN NICOLAS,1256
ESC LA VEGA,"215,837,000,242",RURAL,I.E. EL CRUCE,338
ESC CARTAVITA,"215,839,000,053",RURAL,I.E. TECNICA PIO MORANTES,1994
ESC LA VICTORIA,"215,839,000,096",RURAL,I.E. TECNICA PIO MORANTES,988
ESC PARGUA,"215,839,000,045",RURAL,I.E. TECNICA PIO MORANTES,1499
ESC PARGUITA,"215,839,000,088",RURAL,I.E. TECNICA PIO MORANTES,1739
ESC DE MOLINO,"215,842,000,111",RURAL,I.E. TECNICA AGROPECUARIA,892
ESC JUNCAL,"215,842,000,170",RURAL,I.E. SAN ISIDRO,1210
ESC SISA MEDIO,"215,842,000,081",RURAL,I.E. SAN ISIDRO,1633
CENT EDUC EL HATO,"215,861,000,148",RURAL,I.E. FRANCISCO DE PAULA SANTANDER,1249
CENT EDUC JURPA,"215,861,000,164",RURAL,I.E. SAN ANTONIO DE PADUA,210
CENT EDUC NERITA,"215,861,000,059",RURAL,I.E. PUENTE DE PIEDRA,513
CENT EDUC SAN PEDRO,"215,861,000,326",RURAL,I.E. FRANCISCO DE PAULA SANTANDER,413
CENT EDUC SIATA,"215,861,000,245",RURAL,I.E. SAN ANTONIO DE PADUA,233
ESC LLANO DEL ARBOL,"215,407,000,265",RURAL,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,1467
ESC RITOQUE,"215,407,000,109",RURAL,I.E. TECNICA INDUSTRIAL ANTONIO RICAURTE,1973
ESC SOPOTA,"215,407,000,257",RURAL,I.E. TECNICA INDUSTRIAL ANTONIO RICAURTE,756
CEN EDU CHEN,"215,879,000,218",RURAL,I.E. TECNICA AGROPECUARIA,1402
AGUACALIENTE,"215,897,000,195",RURAL,I.E. LIBARDO CUERVO PATARROYO,847
ES GUANATÁ COLORADA,"215,897,000,128",RURAL,I.E. SAN JOSE DE LA FLORIDA,656
ESC HORMIGAS CENTRO,"215,897,000,110",RURAL,I.E. SAN JOSE DE LA FLORIDA,22
ESC JURACAMBITA CENTRO,"215,897,000,047",RURAL,I.E. SAN JOSE DE LA FLORIDA,1147
GACAL BOLIVAR,"215,897,000,136",RURAL,I.E. LIBARDO CUERVO PATARROYO,1640
GACAL SANTA ROSA,"215,897,000,152",RURAL,I.E. LIBARDO CUERVO PATARROYO,1483
HORMIGAS RINCON,"215,897,000,179",RURAL,I.E. LIBARDO CUERVO PATARROYO,586
PATANOA CENTRO,"215,897,000,055",RURAL,I.E. LIBARDO CUERVO PATARROYO,1875
PATANOA RINCON,"215,897,000,063",RURAL,I.E. LIBARDO CUERVO PATARROYO,1593
SANTA HELENA,"215,897,000,250",RURAL,I.E. LIBARDO CUERVO PATARROYO,133
SEDE NEVAL Y CRUCES,"215,469,000,105",RURAL,I.E. SAN ALBERTO MAGNO,1901
